CustomerID,Recency,Frequency,Monetary
3514,7,27,71935.05
3515,1,28,76925.3
3516,8,26,67873.17
3517,9,42,95638.09
3518,19,31,82146.81
3519,14,36,81981.53
3520,1,37,87262.04
3521,23,29,57868.68
3522,27,25,52071.5
3523,16,33,91769.35
3524,2,30,68061.24
3525,2,30,72802.52
3526,54,34,90448.68
3527,20,25,57158.85
3528,17,37,116932.42
3529,9,25,56921.729999999996
3530,12,22,47211.24
3531,3,34,84150.59
3532,13,33,86668.19
3533,2,23,51071.18
3534,1,31,70197.13
3535,17,25,81577.11
3536,2,26,74844.03
3537,30,26,59996.82
3538,9,37,95590.02
3539,2,33,78494.1
3540,32,34,78607.72
3541,57,33,77257.51000000001
3542,6,24,53130.2
3543,4,28,71838.05
3544,50,24,61376.979999999996
3545,0,26,58082.96
3546,15,24,66497.07
3547,7,30,64590.45
3548,1,35,87988.17
3549,16,28,60702.38
3550,1,29,72558.92
3551,2,31,73477.76
3552,28,29,67841.44
3553,39,30,84454.69
3554,1,29,62936.13
3555,2,27,64311.05
3556,3,27,54840.32
3557,4,44,112669.88
3558,22,22,63502.84
3559,16,32,90898.7
3560,15,43,102992.71
3561,25,24,57974.07
3562,8,35,90506.31999999999
3563,13,28,74413.81
3564,7,34,98059.45
3565,16,30,92371.4
3566,2,36,77495.16
3567,21,25,64309.13
3568,7,24,78038.06
3569,6,37,89296.71
3570,0,36,100403.01
3571,5,38,107546.76
3572,3,36,93718.55
3573,21,29,82695.84999999999
3574,14,31,80050.13
3575,1,30,78781.36
3576,7,29,63238.03
3577,41,32,81658.49
3578,4,23,57015.63
3579,3,20,56831.84
3580,8,28,77638.15
3581,14,26,62825.75
3582,6,19,41437.9
3583,11,21,57840.08
3584,2,23,55137.97
3585,28,32,65167.33
3586,17,25,53924.34
3587,20,25,73957.06
3588,11,38,97950.58
3589,6,35,90628.48
3590,8,33,79808.8
3591,3,27,55699.32
3592,4,26,56268.96
3593,34,22,51903.42
3594,1,33,78022.86
3595,3,38,103267.59
3596,67,32,78880.57
3597,37,26,65205.83
3598,2,30,67483.44
3599,39,25,59063.94
3600,2,27,61745.53
3601,9,22,57907.37
3602,3,31,87054.55
3603,10,37,102858.22
3604,40,34,95301.27
3605,13,36,89002.4
3606,5,40,102101.43
3607,1,34,102272.07
3608,7,33,91668.15
3609,3,37,82788.69
3610,9,33,82227.15
3611,3,32,77466.91
3612,10,33,77431.75
3613,1,31,53046.47
3614,5,38,102496.61
3615,16,40,91247.64
3616,17,26,67174.9
3617,5,30,72402.17
3618,7,33,82004.22
3619,3,44,130733.36
3620,0,28,70985.91
3621,10,31,68229.69
3622,11,41,96961.11
3623,2,34,83790.43
3624,4,30,71546.98
3625,7,36,105647.64
3626,39,21,47685.42
3627,10,18,51591.21
3628,22,25,63267.020000000004
3629,7,33,88541.97
3630,2,30,71117.84
3631,1,29,69049.75
3632,1,44,118791.1
3633,6,31,74145.78
3634,1,29,86020.07
3635,15,26,57347.66
3636,14,26,65692.21
3637,11,25,65947.03
3638,7,27,66954.69
3639,5,35,89303.05
3640,54,25,64432.130000000005
3641,1,30,68016.3
3642,19,38,88790.84
3643,14,25,67470.78
3644,1,39,98939.77
3645,11,27,71643.84
3646,5,33,86514.34
3647,0,31,80700.81
3648,7,24,53360.7
3649,8,28,71941.18
3650,1,25,58777.14
3651,17,14,38792.45
3652,6,34,95222.77
3653,18,31,60836.08
3654,6,42,98874.89
3655,4,26,53738.11
3656,3,31,75053.49
3657,9,25,59018.28
3658,49,28,69439.89
3659,1,32,78132.47
3660,2,31,79293.7
3661,17,25,55851.98
3662,1,36,100338.38
3663,11,25,55350.63
3664,5,33,87101.43000000001
3665,20,32,83734.63
3666,0,37,92983.38
3667,15,37,95821.36
3668,2,25,59264.12
3669,8,36,83314.59
3670,8,23,57877.43
3671,5,28,61111.17
3672,17,32,80788.7
3673,1,32,74519.6
3674,0,29,68857.65
3675,12,34,88783.81
3676,0,36,81255.33
3677,18,25,66702.98999999999
3678,3,20,44930.57
3679,43,34,74934.15
3680,1,21,62092.6
3681,2,41,96653.52
3682,20,35,88174.12
3683,7,20,50038.93
3684,13,38,98262.58
3685,7,25,50289.28
3686,7,24,55891.14
3687,1,21,48120.28
3688,22,29,72163.13
3689,0,21,56632.57
3690,6,32,78055.82
3691,5,38,93548.28
3692,4,34,79243.31999999999
3693,25,35,72067.27
3694,1,37,84474.91
3695,9,22,60830.369999999995
3696,3,24,61456.06
3697,1,33,93045.82
3698,47,28,80419.51
3699,1,27,67561.98
3700,3,32,75499.61
3701,17,34,95380.11
3702,1,27,70539.51
3703,13,30,73005.59
3704,16,33,89922.83
3705,50,31,79298.28
3706,2,36,82616.99
3707,1,31,73961.78
3708,0,33,99101.75
3709,7,25,63420.89
3710,16,35,74720.97
3711,19,39,102192.1
3712,28,26,75660.98
3713,9,38,106403.54000000001
3714,13,33,85225.46
3715,5,32,80157.91
3716,1,32,75749.85
3717,5,32,79886.87
3718,6,32,79735.76
3719,1,38,105187.99
3720,56,26,70621.69
3721,0,22,46809.16
3722,2,16,35628.18
3723,0,31,78171.42
3724,0,28,65209.68
3725,23,21,62897.35
3726,13,25,69701.47
3727,26,36,87847.66
3728,0,28,68807.68
3729,13,22,61067.88
3730,43,21,49670.89
3731,4,35,93713.14
3732,7,27,68693.15
3733,0,26,78808.19
3734,13,25,62201.26
3735,12,25,65904.22
3736,4,29,65134.799999999996
3737,2,35,81377.3
3738,22,26,69519.9
3739,6,30,89159.02
3740,16,32,71748.06999999999
3741,10,30,82593.44
3742,18,26,66287.36
3743,5,33,76080.85
3744,2,36,96229.73
3745,3,33,92744.14
3746,17,38,87435.59
3747,8,37,101589.48
3748,6,34,81293.12
3749,39,27,71638.53
3750,6,28,67520.12
3751,16,29,70242.95
3752,4,38,100541.83
3753,5,26,80854.44
3754,4,26,51822.13
3755,2,26,65032.04
3756,3,22,51821.93
3757,41,27,69813.31
3758,3,30,75984.51
3759,1,32,95634.42
3760,47,25,57965.72
3761,21,27,61821.13
3762,3,28,79785.66
3763,9,29,72413.31
3764,17,35,92370.08
3765,42,30,62434.090000000004
3766,2,28,73061.34
3767,1,33,83524.31999999999
3768,7,32,83850.73
3769,7,31,81328.64
3770,8,27,73623.09
3771,20,25,72721.92
3772,3,32,75801.04
3773,22,23,75910.96
3774,4,43,120168.65
3775,12,24,62844.03
3776,19,28,70359.53
3777,2,22,46600.44
3778,11,23,53095.119999999995
3779,1,21,60925.86
3780,17,29,83815.27
3781,8,30,77042.25
3782,32,32,67758.18000000001
3783,1,34,78044.38
3784,3,34,96034.22
3785,6,35,87323.6
3786,14,28,67846.27
3787,15,31,75760.6
3788,15,22,65001.96
3789,7,28,76606.61
3790,2,26,73059.81
3791,12,23,62215.56
3792,1,41,109509.95999999999
3793,9,39,104703.74
3794,15,30,59985.98
3795,18,23,55751.74
3796,15,39,105048.88
3797,14,31,81529.16
3798,4,34,83471.31999999999
3799,15,18,44236.67
3800,1,34,82968.03
3801,16,30,76266.77
3802,9,34,85297.92
3803,11,32,78278.47
3804,4,35,106570.86
3805,41,30,85161.99
3806,11,22,54581.43
3807,4,30,68631.45999999999
3808,13,26,63062.62
3809,12,31,78226.95
3810,11,40,91881.66
3811,1,34,83631.3
3812,3,24,65857.03
3813,33,32,74019.57
3814,0,28,64245.26
3815,20,28,71581.39
3816,1,36,89462.84
3817,32,32,74955.98
3818,5,23,50855.86
3819,1,30,75230.77
3820,26,23,66168.54
3821,10,33,87902.44
3822,13,37,101892.24
3823,7,24,65306.590000000004
3824,8,32,92206.57
3825,21,31,81914.79
3826,35,24,66448.12
3827,54,15,35760.73
3828,7,28,71822.16
3829,6,24,61478.55
3830,7,29,85757.92
3831,7,31,69408.13
3832,0,29,85757.93000000001
3833,0,31,80377.9
3834,25,33,68280.56
3835,9,28,58772.15
3836,9,27,65587.38
3837,3,26,62762.26
3838,1,25,60097.82
3839,9,34,86424.78
3840,0,30,67806.35
3841,2,35,81519.49
3842,1,29,75366.01
3843,2,32,100245.47
3844,12,39,86199.37
3845,11,26,65106.26
3846,34,38,93287.35
3847,0,30,79984.19
3848,1,35,96758.53
3849,8,30,75589.45999999999
3850,8,37,108981.02
3851,20,29,59383.71
3852,6,23,58944.53
3853,10,27,69192.99
3854,33,28,74839.45
3855,0,35,85826.83
3856,5,30,75905.42
3857,9,32,78041.85
3858,0,31,77110.95
3859,7,36,94890.57
3860,2,28,61040.9
3861,2,31,86802.98
3862,18,32,88992.47
3863,58,29,74178.31
3864,4,28,58151.29
3865,4,35,86409.53
3866,3,33,93756.62
3867,5,24,60684.96
3868,7,24,62938.42
3869,2,26,68095.76
3870,2,40,84939.98
3871,4,37,94807.89
3872,25,22,51043.4
3873,8,28,66396.67
3874,15,33,75755.11
3875,0,29,72426.8
3876,3,35,89614.43000000001
3877,0,34,85615.25
3878,15,25,57750.98
3879,9,34,89409.06
3880,5,33,81190.44
3881,5,34,87455.54
3882,6,34,87074.56
3883,2,33,85542.19
3884,2,25,49806.42
3885,4,29,78866.52
3886,17,32,84989.78
3887,5,33,81198.55
3888,12,27,60951.02
3889,20,34,79260.92
3890,53,25,61060.66
3891,0,34,81968.11
3892,12,28,80187.2
3893,9,32,80265.21
3894,0,37,87516.48
3895,0,20,53264.7
3896,14,22,54701.94
3897,19,28,57145.36
3898,5,26,79329.75
3899,4,28,75005.42
3900,4,33,71091.06
3901,0,41,116611.41
3902,12,33,95937.56
3903,1,34,72690.23
3904,0,33,96633.73
3905,19,34,95007.19
3906,7,25,63977.42
3907,8,34,91825.28
3908,17,35,89357.76
3909,5,28,66381.2
3910,50,28,74635.04000000001
3911,11,32,78055.58
3912,33,40,94766.62
3913,26,22,60676.21
3914,1,39,112622.04000000001
3915,3,32,65444.46
3916,4,28,64662.28
3917,10,35,84684.51
3918,6,39,92479.91
3919,8,25,68484.99
3920,24,23,55979.450000000004
3921,0,27,66783.61
3922,4,28,79372.13
3923,6,32,71616.37
3924,1,33,87654.59
3925,7,18,42377.11
3926,28,28,78500.35
3927,4,37,92929.59
3928,11,37,105282.51
3929,6,35,87323.07
3930,17,31,81465.07
3931,7,21,47777.87
3932,4,28,66431.6
3933,7,31,83245.2
3934,15,25,74533.0
3935,8,33,83243.54000000001
3936,2,33,75289.71
3937,15,27,59899.55
3938,6,35,89335.98
3939,12,33,69843.92
3940,8,43,86993.67
3941,25,36,95444.54
3942,0,39,97644.45999999999
3943,7,34,91090.29
3944,7,31,81761.99
3945,22,30,65663.49
3946,13,29,78624.97
3947,18,31,75929.33
3948,5,37,79593.38
3949,6,31,80387.02
3950,6,23,52043.98
3951,4,19,50694.48
3952,6,18,44835.53
3953,1,43,114542.01
3954,27,26,71269.04
3955,11,30,73728.36
3956,0,42,101926.13
3957,24,25,67131.03
3958,5,31,67010.45
3959,13,27,58054.26
3960,20,33,80708.13
3961,31,29,67445.51
3962,0,31,82621.72
3963,0,44,123752.92
3964,3,28,65599.39
3965,18,26,72224.2
3966,8,34,94098.27
3967,2,31,65099.19
3968,6,33,79713.19
3969,10,25,67247.78
3970,8,30,82021.07
3971,5,32,77811.89
3972,6,36,98432.82
3973,16,29,54033.31
3974,8,21,43249.229999999996
3975,31,22,65822.49
3976,23,17,49111.58
3977,1,30,77682.13
3978,15,23,60207.99
3979,17,28,72849.86
3980,3,33,97952.72
3981,24,25,54246.96
3982,16,26,69632.79
3983,0,26,60925.19
3984,22,25,55357.44
3985,6,25,61422.64
3986,6,35,94632.78
3987,6,30,85116.68000000001
3988,7,32,93381.77
3989,8,28,67668.6
3990,39,24,57433.8
3991,18,32,77856.22
3992,12,28,67223.6
3993,5,26,45168.77
3994,0,26,60636.58
3995,24,31,87791.99
3996,0,27,74688.13
3997,0,32,77291.29
3998,16,34,79258.3
3999,41,20,60903.659999999996
4000,0,35,92236.7
4001,3,26,69825.24
4002,15,35,69222.72
4003,16,31,76196.37
4004,3,24,68193.35
4005,31,35,86925.78
4006,9,26,61172.049999999996
4007,6,24,54992.28
4008,2,31,74142.02
4009,14,35,84276.84999999999
4010,31,31,84974.89
4011,1,29,76592.53
4012,32,29,84990.74
4013,2,26,68935.36
4014,17,33,93762.51
4015,4,25,56932.119999999995
4016,4,29,94599.31
4017,7,39,101293.88
4018,6,22,58885.740000000005
4019,37,23,56778.87
4020,14,25,61188.75
4021,4,35,98366.29
4022,0,35,103207.18000000001
4023,7,34,69512.27
4024,3,28,76856.65
4025,0,41,93524.41
4026,3,19,42398.62
4027,6,31,82997.18
4028,20,18,65550.06999999999
4029,3,34,88604.22
4030,10,33,78259.49
4031,15,29,76792.70999999999
4032,16,34,90392.56
4033,3,23,64113.21
4034,1,31,70073.91
4035,13,27,53512.24
4036,17,24,62074.09
4037,24,31,89927.8
4038,31,30,68242.81
4039,4,25,64299.22
4040,0,29,76410.43000000001
4041,2,25,72040.53
4042,4,38,95509.56999999999
4043,7,34,80059.17
4044,25,39,84161.01
4045,33,36,93331.42
4046,5,33,88888.51000000001
4047,17,39,97582.88
4048,5,25,64834.4
4049,7,29,74614.70999999999
4050,2,31,77474.88
4051,4,30,87683.03
4052,10,33,84566.11
4053,0,28,63163.43
4054,9,43,111896.26
4055,20,33,91579.05
4056,8,26,69213.16
4057,8,32,79457.03
4058,4,27,70656.01
4059,0,31,80833.34
4060,0,20,51447.31
4061,18,34,95284.72
4062,3,21,47326.0
4063,8,25,57983.28
4064,29,40,102894.34
4065,19,32,74799.94
4066,8,33,93875.86
4067,13,36,92520.23
4068,23,26,64271.19
4069,14,30,86999.07
4070,18,30,71707.64
4071,16,27,76232.48
4072,4,27,68556.01
4073,23,28,73853.93
4074,15,28,62846.89
4075,46,32,78544.13
4076,4,29,69902.74
4077,3,25,63860.72
4078,88,28,62380.26
4079,5,25,67213.89
4080,20,30,76199.66
4081,2,26,67507.23
4082,13,33,88413.53
4083,8,31,86806.15
4084,13,37,94167.74
4085,5,22,39295.82
4086,17,27,63461.020000000004
4087,5,41,107739.74
4088,13,34,99892.14
4089,6,30,65939.64
4090,2,35,83726.89
4091,3,25,68170.86
4092,0,36,88252.84
4093,12,38,86702.37
4094,14,35,94475.59
4095,7,38,102990.81999999999
4096,4,39,105156.58
4097,10,30,78801.54
4098,38,16,41501.68
4099,13,31,73532.39
4100,29,28,78758.52
4101,4,32,61116.74
4102,13,26,64006.86
4103,10,29,77299.87
4104,13,24,67857.36
4105,3,35,77095.67
4106,3,32,104202.15000000001
4107,1,33,98887.31999999999
4108,20,21,48714.67
4109,26,19,60293.58
4110,14,25,69343.69
4111,8,35,96734.73
4112,14,20,61965.35
4113,4,23,54610.83
4114,0,33,77006.27
4115,33,24,51480.85
4116,88,20,61669.49
4117,10,24,69303.64
4118,19,34,80211.28
4119,7,25,70993.48
4120,20,28,65968.23
4121,0,36,82298.0
4122,13,25,79464.95
4123,1,26,72886.89
4124,4,42,118172.16
4125,2,29,73017.02
4126,3,22,51293.02
4127,23,25,59607.65
4128,20,30,80999.87
4129,9,29,69883.51000000001
4130,16,42,116541.86
4131,23,32,85169.17
4132,0,32,98571.29
4133,2,23,61377.19
4134,7,37,106299.25
4135,2,29,73816.14
4136,13,34,90340.93
4137,25,26,57431.84
4138,2,40,109164.57
4139,15,24,50551.41
4140,10,22,58403.67
4141,3,28,72362.99
4142,19,23,53462.96
4143,3,32,70176.63
4144,12,20,62319.86
4145,3,30,73634.83
4146,6,34,87315.8
4147,2,39,92743.70999999999
4148,0,32,88886.08
4149,5,42,104514.77
4150,39,31,77379.37
4151,46,27,71408.88
4152,14,37,94179.04000000001
4153,7,29,80336.83
4154,1,33,72001.38
4155,4,29,72016.26
4156,7,33,87066.13
4157,2,32,84290.4
4158,7,35,91269.31
4159,2,31,79525.67
4160,11,35,77123.98
4161,8,38,99926.23
4162,17,32,89659.42
4163,8,37,108283.73
4164,66,32,71270.77
4165,3,33,85325.38
4166,2,25,55450.799999999996
4167,5,30,67447.36
4168,5,27,78445.37
4169,13,21,51347.88
4170,5,37,96847.17
4171,11,28,83095.85
4172,12,23,61782.4
4173,23,25,68985.57
4174,3,26,76492.3
4175,45,29,66387.56999999999
4176,6,34,68532.55
4177,3,38,82778.18
4178,1,28,78569.46
4179,24,29,83456.0
4180,0,40,102457.88
4181,33,21,50496.91
4182,4,30,59478.75
4183,0,30,85005.12
4184,0,27,68610.04
4185,6,28,73375.13
4186,12,41,94945.62
4187,13,32,74537.3
4188,7,41,110677.29
4189,33,25,71382.6
4190,40,23,61826.54
4191,0,26,80759.97
4192,7,40,114194.4
4193,8,36,76843.72
4194,24,29,73937.85
4195,14,15,37401.81
4196,9,32,89046.96
4197,8,27,67269.41
4198,9,39,94420.49
4199,0,45,121117.06999999999
4200,16,28,67719.98
4201,12,36,101407.76
4202,15,35,92077.13
4203,1,37,107855.58
4204,4,33,80429.79
4205,10,36,81044.82
4206,1,32,68296.49
4207,6,26,65438.56
4208,5,33,98203.69
4209,8,25,65464.67
4210,0,39,93070.75
4211,26,37,98480.86
4212,3,33,72282.79
4213,7,27,82651.22
4214,6,30,75551.51
4215,2,30,82383.09999999999
4216,7,33,87309.73
4217,4,35,69218.83
4218,1,32,90263.31
4219,7,38,91133.74
4220,22,38,77521.25
4221,0,32,80483.59
4222,12,35,90482.89
4223,3,35,95752.01
4224,7,27,62008.6
4225,31,30,82073.97
4226,12,28,56155.29
4227,0,19,63063.81
4228,10,31,81345.44
4229,23,26,66143.8
4230,21,32,75898.74
4231,20,18,38263.01
4232,28,25,53642.4
4233,10,34,73910.59
4234,41,26,51318.29
4235,2,35,76216.04000000001
4236,2,29,74975.7
4237,13,34,73692.23
4238,7,26,69921.42
4239,7,32,82650.15
4240,6,34,89499.37
4241,12,29,73765.65
4242,21,31,70718.79
4243,0,40,88755.75
4244,4,38,109131.02
4245,3,38,94823.11
4246,17,36,84805.24
4247,3,25,69808.69
4248,0,28,82269.47
4249,6,34,77255.78
4250,0,34,84653.73
4251,10,36,97379.95999999999
4252,4,37,96099.47
4253,3,33,85055.94
4254,22,22,48083.43
4255,4,35,94647.62
4256,2,35,89487.75
4257,31,36,97764.72
4258,9,36,110588.02
4259,4,27,59113.54
4260,11,31,81564.19
4261,13,26,63227.87
4262,2,31,73715.41
4263,41,24,55738.88
4264,1,33,79203.87
4265,6,28,78678.19
4266,12,37,91887.42
4267,2,30,72678.71
4268,12,39,101137.93
4269,15,23,65897.75
4270,0,36,91856.6
4271,6,31,85456.67
4272,7,26,74820.12
4273,7,24,52107.41
4274,7,24,53106.74
4275,9,28,74784.85
4276,10,41,97661.93
4277,10,25,39544.83
4278,16,32,86225.67
4279,0,36,83568.12
4280,7,32,85855.57
4281,27,33,96220.75
4282,9,39,101700.54000000001
4283,1,28,78454.8
4284,7,37,87275.38
4285,40,32,70776.92
4286,30,30,73671.23
4287,29,37,96972.38
4288,8,20,37486.37
4289,8,45,123769.64
4290,8,36,81761.83
4291,2,32,74134.19
4292,4,37,88898.63
4293,12,27,66152.88
4294,0,25,69075.13
4295,7,34,83500.59
4296,29,27,65579.49
4297,2,37,89414.08
4298,16,24,48000.33
4299,14,26,65909.91
4300,4,25,58199.729999999996
4301,12,30,74736.91
4302,16,27,71778.55
4303,9,24,52694.14
4304,19,24,57299.23
4305,0,38,81399.64
4306,6,30,82752.49
4307,11,26,58959.1
4308,4,28,73635.1
4309,0,33,93135.55
4310,16,25,65248.19
4311,2,39,95037.8
4312,3,38,85656.62
4313,13,24,58260.65
4314,4,32,72920.01
4315,53,25,61302.36
4316,38,30,63461.76
4317,0,40,93187.34
4318,6,36,76306.14
4319,0,33,85319.1
4320,11,26,73008.47
4321,3,26,68535.97
4322,10,25,54351.04
4323,12,39,95376.19
4324,26,27,75619.85
4325,6,27,71189.93000000001
4326,0,32,64213.43
4327,35,33,78728.04
4328,6,30,82576.70999999999
4329,16,28,63525.36
4330,29,22,43748.24
4331,10,28,83555.37
4332,31,25,75171.44
4333,0,28,67288.49
4334,1,35,104608.16
4335,40,22,54592.729999999996
4336,1,34,77433.42
4337,43,37,83579.95
4338,0,41,102278.39
4339,1,35,86999.0
4340,5,31,86084.0
4341,5,24,53422.63
4342,48,19,49353.25
4343,17,20,49366.14
4344,15,32,70710.34
4345,14,34,85922.53
4346,1,28,70703.83
4347,38,23,50912.84
4348,10,31,82323.11
4349,17,27,61410.63
4350,10,32,87518.96
4351,7,39,100372.24
4352,9,31,77248.21
4353,8,19,48889.44
4354,14,28,73918.82
4355,8,33,77729.3
4356,4,32,82392.6
4357,7,35,82729.72
4358,32,30,72510.89
4359,5,33,93518.13
4360,0,34,90029.72
4361,14,27,76746.08
4362,4,33,78721.29
4363,2,31,75682.9
4364,0,37,104476.27
4365,34,33,66814.74
4366,3,17,44305.61
4367,1,22,63426.76
4368,3,27,72210.33
4369,8,24,61622.06
4370,2,31,83225.85
4371,42,26,70689.94
4372,11,22,53245.28
4373,2,34,70007.01
4374,20,32,82330.15
4375,4,35,91342.42
4376,0,28,67946.19
4377,0,28,71713.45
4378,7,33,88793.64
4379,9,20,36575.2
4380,6,26,71690.89
4381,7,36,99651.69
4382,3,25,65269.22
4383,19,34,82779.70999999999
4384,19,26,72404.27
4385,2,35,74804.05
4386,44,24,65335.740000000005
4387,20,36,86861.37
4388,25,34,64687.89
4389,34,32,68385.12
4390,10,38,92012.16
4391,25,36,92118.03
4392,22,36,94735.44
4393,23,23,56849.0
4394,11,33,82344.14
4395,3,31,84073.58
4396,2,26,59386.02
4397,2,32,92933.6
4398,14,30,91695.89
4399,7,33,96502.89
4400,12,34,85856.99
4401,20,23,46796.79
4402,4,29,83431.03
4403,25,24,53211.82
4404,6,24,56029.68
4405,3,36,92027.98
4406,20,26,61800.95
4407,2,25,61761.45
4408,1,52,134117.22
4409,9,27,74102.17
4410,19,37,79161.84
4411,3,31,64729.89
4412,0,34,100104.18
4413,26,31,81241.56
4414,18,36,72693.99
4415,6,33,68405.36
4416,11,40,80239.95999999999
4417,1,30,75420.94
4418,17,24,62612.84
4419,28,28,79517.6
4420,5,17,39286.04
4421,3,30,65124.51
4422,4,27,70300.98
4423,12,31,94538.74
4424,13,28,62039.22
4425,8,29,76822.37
4426,13,32,86763.23999999999
4427,1,33,91986.73
4428,2,33,90371.32
4429,3,34,82843.03
4430,4,28,59111.36
4431,36,36,86557.35
4432,0,32,87458.07
4433,4,30,69026.52
4434,13,26,53839.58
4435,9,13,26270.33
4436,1,44,100749.39
4437,125,19,49847.85
4438,9,26,71832.76
4439,6,27,75686.49
4440,0,31,82341.84
4441,11,35,88827.38
4442,20,27,73922.52
4443,1,33,83597.74
4444,16,32,79700.86
4445,7,31,79336.58
4446,31,22,66263.82
4447,9,38,101533.0
4448,1,28,62739.04
4449,34,33,84962.94
4450,6,24,53569.3
4451,4,39,105436.54000000001
4452,9,30,66786.69
4453,4,31,70326.36
4454,0,18,25310.75
4455,6,29,83030.94
4456,11,27,68504.96
4457,1,34,75939.98
4458,28,31,58152.86
4459,1,26,62431.89
4460,0,32,80516.96
4461,1,32,99184.07
4462,11,28,82789.9
4463,4,31,80672.55
4464,19,21,59654.29
4465,8,27,64888.79
4466,1,32,89564.27
4467,2,28,66959.55
4468,11,25,59250.57
4469,26,30,76771.0
4470,1,31,85598.09
4471,25,22,52716.62
4472,0,25,61337.39
4473,0,34,90504.68000000001
4474,36,30,72802.21
4475,15,20,48803.08
4476,3,17,38565.66
4477,7,35,88823.95
4478,7,20,45788.19
4479,12,33,82914.08
4480,5,32,73458.24
4481,15,39,98509.1
4482,45,21,51867.92
4483,8,37,98450.58
4484,25,22,56519.04
4485,2,34,95570.18000000001
4486,37,28,72627.58
4487,11,30,66085.49
4488,3,24,44573.19
4489,12,29,64834.17
4490,2,27,53832.3
4491,2,34,80758.2
4492,14,25,73691.36
4493,11,26,71284.35
4494,11,34,84788.84
4495,7,31,72024.47
4496,25,38,88922.70999999999
4497,18,30,75534.58
4498,11,30,66978.46
4499,7,34,87827.97
4500,5,33,75071.85
4501,21,25,55361.47
4502,1,31,64221.62
4503,10,27,56906.87
4504,8,29,81080.97
4505,17,25,62477.979999999996
4506,2,25,57597.11
4507,1,42,105677.11
4508,14,35,88061.28
4509,4,43,118338.15
4510,3,30,75785.89
4511,6,29,68699.07
4512,36,21,43436.11
4513,4,24,62001.81
4514,3,36,92772.9
4515,17,23,65008.83
4516,2,28,68946.63
4517,8,32,80876.99
4518,6,40,101303.33
4519,1,39,102215.27
4520,7,27,63844.41
4521,1,25,57670.56
4522,12,33,96650.68
4523,6,35,83122.03
4524,3,28,54256.64
4525,5,37,89647.42
4526,19,22,54406.51
4527,6,22,59204.79
4528,3,38,91119.77
4529,3,39,90069.63
4530,1,32,81045.88
4531,1,24,64583.26
4532,2,25,59916.32
4533,32,30,59777.68
4534,6,29,75564.84
4535,1,23,57001.86
4536,0,27,67987.82
4537,12,39,86760.41
4538,0,24,51924.15
4539,12,25,62725.11
4540,1,23,41855.44
4541,0,31,70770.43
4542,6,25,60589.9
4543,12,37,85181.66
4544,24,31,73830.89
4545,0,40,99373.6
4546,27,25,65107.08
4547,6,30,70790.87
4548,7,35,94033.6
4549,9,28,69307.55
4550,4,35,83802.86
4551,9,37,76696.66
4552,5,14,34847.7
4553,0,28,73520.06
4554,12,30,64710.37
4555,8,30,80634.05
4556,4,27,64832.85
4557,8,23,59161.75
4558,2,21,53573.93
4559,9,37,94887.79
4560,40,24,59542.64
4561,9,26,65756.13
4562,8,32,76754.44
4563,19,28,67377.14
4564,3,32,86401.42
4565,8,36,87266.33
4566,6,29,64107.37
4567,36,37,77739.65
4568,13,30,67180.62
4569,1,32,96930.98
4570,16,29,62368.17
4571,4,20,53939.85
4572,7,18,46900.99
4573,5,33,101552.15
4574,17,27,60446.31
4575,0,35,95730.7
4576,3,24,56778.32
4577,10,30,61822.53
4578,8,31,71813.88
4579,9,39,97950.68
4580,17,29,79370.6
4581,4,34,78425.99
4582,2,36,97320.4
4583,21,33,92779.91
4584,29,30,86793.02
4585,17,33,78002.81
4586,9,30,61158.19
4587,27,21,42844.35
4588,14,29,83397.24
4589,9,25,66297.04
4590,8,33,72991.86
4591,31,27,62683.520000000004
4592,42,25,67527.97
4593,7,28,68185.96
4594,5,35,83445.41
4595,13,35,96910.20999999999
4596,0,27,69135.5
4597,7,29,72927.45999999999
4598,20,27,53776.18
4599,10,30,60391.44
4600,5,31,74765.18
4601,24,31,68342.37
4602,17,26,57678.12
4603,4,26,68275.68
4604,6,31,53901.56
4605,24,36,90527.35
4606,20,22,58626.26
4607,9,40,94453.25
4608,23,36,100861.91
4609,8,39,88600.07
4610,7,28,70045.06999999999
4611,18,29,84119.9
4612,18,29,75534.18
4613,4,41,89095.3
4614,46,15,39727.1
4615,8,31,81450.5
4616,30,31,81056.05
4617,3,34,78484.64
4618,13,38,93460.11
4619,37,28,69435.13
4620,12,37,93664.45999999999
4621,2,32,86561.55
4622,30,25,51445.229999999996
4623,3,32,76616.95
4624,12,17,32095.030000000002
4625,4,32,74916.44
4626,44,23,59187.18
4627,14,25,62778.520000000004
4628,0,32,78298.35
4629,29,24,62064.47
4630,12,31,64028.340000000004
4631,3,23,62650.69
4632,0,29,81048.1
4633,13,25,67523.43
4634,9,29,75349.18
4635,16,34,87259.95
4636,8,40,84293.54
4637,14,24,52255.24
4638,42,53,124149.27
4639,10,28,72741.66
4640,1,29,66679.49
4641,12,28,59546.36
4642,17,25,64703.33
4643,4,28,75093.37
4644,2,35,96404.89
4645,4,27,69514.63
4646,11,24,71128.97
4647,1,22,71256.61
4648,1,27,62289.57
4649,6,21,58569.229999999996
4650,0,27,75212.54
4651,1,26,68562.82
4652,8,35,90463.09
4653,4,33,88398.87
4654,36,32,79151.12
4655,13,29,72416.5
4656,17,32,82319.43000000001
4657,14,31,78636.76
